SKU,Name,Description,Price,Categories,Sub-Category,Images,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s),Attribute 3 name,Attribute 3 value(s),Attribute 4 name,Attribute 4 value(s),Attribute 5 name,Attribute 5 value(s),Attribute 6 name,Attribute 6 value(s),Attribute 7 name,Attribute 7 value(s),Attribute 8 name,Attribute 8 value(s),Attribute 9 name,Attribute 9 value(s),Attribute 10 name,Attribute 10 value(s),Attribute 11 name,Attribute 11 value(s),Attribute 12 name,Attribute 12 value(s),Attribute 13 name,Attribute 13 value(s),Attribute 14 name,Attribute 14 value(s) In,Attribute 15 name,Attribute 15 value(s) In,Attribute 16 name,Attribute 16 value(s) In,Attribute 17 name,Attribute 17 value(s) In
392611871US,11mm Natural Polyethylene Cap w/ Pre-Inserted PTFE/GC-MS Grade Ultra Pure Silicone Septa,• For GC/MS and other highly sensitive detectors • Packaged in Ultra Clean “Tested” Foil • Pre-inserted ultra pure septa save time and reduce contamination,40.6,"Vials, Caps, Seals, Inserts",Ultra Sensitive Caps/Seals,"Caps_UltraSnapCaps_sm.jpg, Caps_UltraSnapCaps.jpg, Ultrakits.jpg",Vial Size,,Top Style,Snap Top,Cap/Seal Size,11 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/ Ultra Pure Silicone,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,392611871-10US,Seal Color,Yellow/Orange,Qty/pk,100
392611979MSK,"Vial Kit - Clear, 2.0ml Screw Top Wide Opening Glass Vials w/ Caps & Pre-Inserted PTFE/GC-MS Grade Ultra Pure Silicone Septal, Certified Mass Spec Grade Vials","• 9mm thread design, 40% larger opening • Compare to Agilent, Bruker, Scion, Varian, Waters, Perkin Elmer • Lot to lot quality assurance with lot number coding • For GC/MS and other highly sensitive detectors • Packaged in Ultra Clean White Non-Plastic Trays • Larger vial/cap opening reduces the chance of bent or broken needles • Improved autosampler needle accuracy & handling • Certified Mass Spec Grade Vials, Type 1 borosilicate glass, • Pre-inserted Ultra Pure Post baked Teflon/silicone septa, save time and reduce contamination",,"Vials, Caps, Seals, Inserts","Ultra Sensitive Vial Kits, Mass Spec Grade",,Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,9 mm,Cap Material,Polypropylene,Cap Color,Red,Seal Material,"PTFE/ Ultra Pure Silicone, Mass Spec Grade",Insert Size,,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,Yes,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Yellow/Orange,Qty/pk,
392611979PMSK,"Vial Kit - Clear, 2.0ml Screw Top Wide Opening Glass Vials w/ Caps & Pre-Inserted PTFE/GC-MS Grade Ultra Pure Silicone Septal, w/writing patch, Certified Mass Spec Grade Vials","• 9mm thread design, 40% larger opening • Compare to Agilent, Bruker, Scion, Varian, Waters, Perkin Elmer • Lot to lot quality assurance with lot number coding • For GC/MS and other highly sensitive detectors • Packaged in Ultra Clean White Non-Plastic Trays • Larger vial/cap opening reduces the chance of bent or broken needles • Improved autosampler needle accuracy & handling • Certified Mass Spec Grade Vials, Type 1 borosilicate glass, • Pre-inserted Ultra Pure Post baked Teflon/silicone septa, save time and reduce contamination",,"Vials, Caps, Seals, Inserts","Ultra Sensitive Vial Kits, Mass Spec Grade",,Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,9 mm,Cap Material,Polypropylene,Cap Color,Red,Seal Material,"PTFE/ Ultra Pure Silicone, Mass Spec Grade",Insert Size,,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,Yes,Graduated Markings/ Writing Patch,Yes,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Yellow/Orange,Qty/pk,
392611982 change pricing went from 50/pkg to 100/pkg,5ml Ultra Solvent Vial Kit - 20x 38mm Vials (Flat Top/Flat Bottom) & Snap Tops w/ Ultra Septa Pre-Inserted,• Type 1 Borosilicate Glass Vials • Packaged in Ultra Clean White Non-Plastic Trays • Septa & Caps packaged in Ultra Clean “Tested” Foil • Polyethylene Snap Tops with 8mm hole,73.61,"Vials, Caps, Seals, Inserts",Ultra Sensitive Vial Kits,"5mlclearflttopultracap_sm.jpg, 5mlclearflttopultracap.jpg, 5mlclearflttop.jpg, 20mmultrasnapcap.jpg",Vial Size,5ml (20 x 38mm),Top Style,Snap Top,Cap/Seal Size,20 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/ Ultra Pure Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Flat Top/Flat Bottom,Made In,USA,Similar to,"392611981, 392611980",Seal Color,Yellow/Orange,Qty/pk,100
392611988 mixup of septa and cap and septa only,"20mm Snap Tops, 8mm hole, PTFE/GC-MS Grade Ultra Pure Silicone Septa",• Pre-inserted ultra pure septa save time and reduce contamination • Polyethylene Snap Tops have 8mm opening • Packaged in Ultra Clean “Tested” Foil,70.21,"Vials, Caps, Seals, Inserts",Ultra Sensitive Caps/Seals,"20mmultrasepta_sm.jpg, 20mmultrasepta.jpg",Vial Size,,Top Style,Snap Top,Cap/Seal Size,20 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/ Ultra Pure Silicone,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,"392611984, 392611986",Seal Color,Yellow/Orange,Qty/pk,100
392612016MSK,"Vial Kit - Amber, 2.0ml Screw Top Wide Opening Glass Vials w/ Caps & Pre-Inserted PTFE/GC-MS Grade Ultra Pure Silicone Septal, Certified Mass Spec Grade Vials","• 9mm thread design, 40% larger opening • Compare to Agilent, Bruker, Scion, Varian, Waters, Perkin Elmer • Lot to lot quality assurance with lot number coding • For GC/MS and other highly sensitive detectors • Packaged in Ultra Clean White Non-Plastic Trays • Larger vial/cap opening reduces the chance of bent or broken needles • Improved autosampler needle accuracy & handling • Certified Mass Spec Grade Vials, Type 1 borosilicate glass, • Pre-inserted Ultra Pure Post baked Teflon/silicone septa, save time and reduce contamination",,"Vials, Caps, Seals, Inserts","Ultra Sensitive Vial Kits, Mass Spec Grade",,Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,9 mm,Cap Material,Polypropylene,Cap Color,Red,Seal Material,"PTFE/ Ultra Pure Silicone, Mass Spec Grade",Insert Size,,Mouth Style,Wide Opening,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,Yes,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Yellow/Orange,Qty/pk,
392612016PMSK,"Vial Kit - Amber, 2.0ml Screw Top Wide Opening Glass Vials w/ Caps & Pre-Inserted PTFE/GC-MS Grade Ultra Pure Silicone Septal, w/writing patch, Certified Mass Spec Grade Vials","• 9mm thread design, 40% larger opening • Compare to Agilent, Bruker, Scion, Varian, Waters, Perkin Elmer • Lot to lot quality assurance with lot number coding • For GC/MS and other highly sensitive detectors • Packaged in Ultra Clean White Non-Plastic Trays • Larger vial/cap opening reduces the chance of bent or broken needles • Improved autosampler needle accuracy & handling • Certified Mass Spec Grade Vials, Type 1 borosilicate glass, • Pre-inserted Ultra Pure Post baked Teflon/silicone septa, save time and reduce contamination",,"Vials, Caps, Seals, Inserts","Ultra Sensitive Vial Kits, Mass Spec Grade",,Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,9 mm,Cap Material,Polypropylene,Cap Color,Red,Seal Material,"PTFE/ Ultra Pure Silicone, Mass Spec Grade",Insert Size,,Mouth Style,Wide Opening,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,Yes,Graduated Markings/ Writing Patch,Yes,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Yellow/Orange,Qty/pk,
392612017-B,20mm Bi-Metal Crimp Magnetic 8mm Opening w/ PTFE/Molded Butyl Septa,• Chlorobutyl rubber faced w/ PTFE • Superior sample protection • Only PTFE contacts the samples,57.62,"Vials, Caps, Seals, Inserts",Caps/Seals,"20mmbimetalbutylcap_sm.jpg, 20mmbimetalbutylcap.jpg",Vial Size,,Top Style,Crimp Top,Cap/Seal Size,20 mm,Cap Material,Bi-Metal (Magnetic),Cap Color,Red/Silver,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Grey,Qty/pk,100
392612022-A,Ultra Vial Kit - 2 mL Screw Top Standard Opening Amber Glass Vials w/ 8-425Caps & Pre-Inserted PTFE/GC-MS Grade Ultra Pure Silicone Septa,• For GC/MS and other highly sensitive detectors • Packaged in Ultra Clean White Non-Plastic Trays • Vials and caps with pre-inserted septa • 8-425 Screw Caps • Pre-inserted ultra pure septa save time and reduce contamination,53.2,"Vials, Caps, Seals, Inserts",Ultra Sensitive Vial Kits,"ultrastandscrewamber_sm.jpg, ultrastandscrewamber.jpg, amberscrewtopstand.jpg, Ultrakits.jpg",Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,8 mm,Cap Material,Polypropylene,Cap Color,Black,Seal Material,PTFE/ Ultra Pure Silicone,Insert Size,,Mouth Style,Standard Opening,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,392612022-A10,Seal Color,Yellow/Orange,Qty/pk,100
392620102E,"Clear Glass 10ml Screw Top Headspace Vial 23 x 46mm, Flat Bottom, Vials Only","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent) • Good and bad seals can be felt by hand and corrected before analysis • No crimper to adjust • Includes: Vials Only • Flat Bottom Vials",36.4,"Vials, Caps, Seals, Inserts",Vials Only,"10mlclearScrewfltbtm_sm.jpg, 10mlclearScrewfltbtm.jpg",Vial Size,10ml (23 x 46mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,,Qty/pk,100
392620104E,"Amber Glass 10ml Screw Top Headspace Vial 23 x 46mm, Flat Bottom, Vials Only","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent) • Good and bad seals can be felt by hand and corrected before analysis • No crimper to adjust • Includes: Vials Only • Flat Bottom Vials",49.4,"Vials, Caps, Seals, Inserts",Vials Only,"10mlAmberScrewfltbtm_sm.jpg, 10mlAmberScrewfltbtm.jpg",Vial Size,10ml (23 x 46mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,,Qty/pk,100
392620202E,"Clear Glass 20ml Screw Top Headspace Vial 23 x 75mm, Flat Bottom, Vials Only","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent) • Good and bad seals can be felt by hand and corrected before analysis • No crimper to adjust • Includes: Vials Only • Flat Bottom Vials",39,"Vials, Caps, Seals, Inserts",Vials Only,"20mlClearScrewfltbtm_sm.jpg, 20mlClearScrewfltbtm.jpg",Vial Size,20ml (23 x 75mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,,Qty/pk,100
392620204E,"Amber Glass 20ml Screw Top Headspace Vial 23 x 75mm, Flat Bottom, Vials Only","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent) • Good and bad seals can be felt by hand and corrected before analysis • No crimper to adjust • Includes: Vials Only • Flat Bottom Vials",49.4,"Vials, Caps, Seals, Inserts",Vials Only,"20mlAmberScrewfltbtm_sm.jpg, 20mlAmberScrewfltbtm.jpg",Vial Size,20ml (23 x 75mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,,Qty/pk,100
392620401-10,"Clear Glass 10ml Screw Top Headspace Vial 23 x 46mm, Round Bottom, Screw Top w/ 1.3 mm PTFE/Light Blue Silicone Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent) • Easy-to-Seal Vials; Caps have 8mm opening • Good and bad seals can be felt by hand and corrected before analysis • No crimper to adjust • The 1.3 mm Silicone/PTFE septa are recommended for SPME applications • Includes: Vials & Screw Caps w/ Septa Inserted • Round Bottom Vials",100.88,"Vials, Caps, Seals, Inserts",Vial Kits,"10mlscrew13ltblue_sm.jpg, 10mlscrew13ltblue.jpg, 13HSscrewtopltblue.jpg, 10mlclearScrewrndbtm.jpg",Vial Size,10ml (23 x 46mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Round Bottom,Made In,USA,Similar to,,Seal Color,White/Light Blue,Qty/pk,100
392620401-10A,"Amber Glass 10ml Screw Top Headspace Vial 23 x 46mm, Round Bottom, Screw Top w/ 1.3 mm PTFE/Light Blue Silicone Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent) • Easy-to-Seal Vials; Caps have 8mm opening • Good and bad seals can be felt by hand and corrected before analysis • No crimper to adjust • Includes: Vials & Screw Caps w/ Septa Inserted • Round Bottom Vials",107.9,"Vials, Caps, Seals, Inserts",Vial Kits,"10mlamberltbluecap_sm.jpg, 10mlamberltbluecap.jpg, 13HSscrewtopltblue.jpg, 10mlAmberScrewrndbtm.jpg",Vial Size,10ml (23 x 46mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Round Bottom,Made In,USA,Similar to,,Seal Color,White/Light Blue,Qty/pk,100
392620401-10AE,"Amber Glass 10ml Screw Top Headspace Vial 23 x 46mm, Flat Bottom, Screw Top w/ 1.3 mm PTFE/Light Blue Silicone Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent) • Easy-to-Seal Vials; Caps have 8mm opening • Good and bad seals can be felt by hand and corrected before analysis • No crimper to adjust • Includes: Vials & Screw Caps w/ Septa Inserted • Flat Bottom Vials",107.9,"Vials, Caps, Seals, Inserts",Vial Kits,"10mlamberltbluecap_sm.jpg, 10mlamberltbluecap.jpg, 13HSscrewtopltblue.jpg, 10mlAmberScrewfltbtm.jpg",Vial Size,10ml (23 x 46mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,White/Light Blue,Qty/pk,100
392620401-10CE,"Clear Glass 10ml Screw Top Headspace Vial 23 x 46mm, Flat Bottom, Screw Top w/ 1.3 mm PTFE/Light Blue Silicone Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent) • Easy-to-Seal Vials; Caps have 8mm opening • Good and bad seals can be felt by hand and corrected before analysis • No crimper to adjust • The 1.3 mm Silicone/PTFE septa are recommended for SPME applications • Includes: Vials & Screw Caps w/ Septa Inserted • Flat Bottom Vials",100.88,"Vials, Caps, Seals, Inserts",Vial Kits,"10mlscrew13ltblue_sm.jpg, 10mlscrew13ltblue.jpg, 13HSscrewtopltblue.jpg, 10mlclearScrewfltbtm.jpg",Vial Size,10ml (23 x 46mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,White/Light Blue,Qty/pk,100
392620401A,"Amber Glass 20ml Screw Top Headspace Vial 23 x 75mm, Round Bottom, Screw Top w/ 1.3 mm PTFE/Light Blue Silicone Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent) • Easy-to-Seal Vials; Caps have 8mm opening • Good and bad seals can be felt by hand and corrected before analysis • No crimper to adjust • The 1.3 mm Silicone/PTFE septa are recommended for SPME applications • Includes: Vials & Screw Caps w/ Septa Inserted • Round Bottom Vials",119.6,"Vials, Caps, Seals, Inserts",Vial Kits,"20mlamberltbluecap_sm.jpg, 20mlamberltbluecap.jpg, 13HSscrewtopltblue.jpg, 20mlAmberScrewrndbtm.jpg",Vial Size,20ml (23 x 75mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Round Bottom,Made In,USA,Similar to,,Seal Color,White/Light Blue,Qty/pk,100
392620401AE,"Amber Glass 20ml Screw Top Headspace Vial 23 x 75mm, Flat Bottom, Screw Top w/ 1.3 mm PTFE/Light Blue Silicone Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent) • Easy-to-Seal Vials; Caps have 8mm opening • Good and bad seals can be felt by hand and corrected before analysis • No crimper to adjust • The 1.3 mm Silicone/PTFE septa are recommended for SPME applications • Includes: Vials & Screw Caps w/ Septa Inserted • Flat Bottom Vials",119.6,"Vials, Caps, Seals, Inserts",Vial Kits,"20mlamberltbluecap_sm.jpg, 20mlamberltbluecap.jpg, 13HSscrewtopltblue.jpg, 20mlAmberScrewfltbtm.jpg",Vial Size,20ml (23 x 75mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,White/Light Blue,Qty/pk,100
392620401E,"Clear Glass 20ml Screw Top Headspace Vial 23 x 75mm, Flat Bottom, Screw Top w/ 1.3 mm PTFE/Light Blue Silicone Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent) • Easy-to-Seal Vials; Caps have 8mm opening • Good and bad seals can be felt by hand and corrected before analysis • No crimper to adjust • The 1.3 mm Silicone/PTFE septa are recommended for SPME applications • Includes: Vials & Screw Caps w/ Septa Inserted • Flat Bottom Vials",104,"Vials, Caps, Seals, Inserts",Vial Kits,"20mlClearltbluecap_sm.jpg, 20mlClearltbluecap.jpg, 13HSscrewtopltblue.jpg, 20mlClearScrewfltbtm.jpg",Vial Size,20ml (23 x 75mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,White/Light Blue,Qty/pk,100
392620403-10,"Clear Glass 10ml Screw Top Headspace Vial 23 x 46mm, Round Bottom, Screw Top w/ 1.5 mm Blue PTFE/Silicone Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent) • Easy-to-Seal Vials; Caps have 8mm opening • Good and bad seals can be felt by hand and corrected before analysis • No crimper to adjust • Includes: Vials & Screw Caps w/ Septa Inserted • Round Bottom Vials",91.78,"Vials, Caps, Seals, Inserts",Vial Kits,"10mlscrew15drkbluecap_sm.jpg, 10mlscrew15drkbluecap.jpg, 15HSscrewtopltblue.jpg, 10mlclearScrewrndbtm.jpg",Vial Size,10ml (23 x 46mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Round Bottom,Made In,USA,Similar to,,Seal Color,Blue/White,Qty/pk,100
