SKU,GCFerrules Part # decimal,Sort A,Name,Description,,,,Regular Price,Categories,,Images,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s),Attribute 3 name,Attribute 3 value(s),Attribute 4 name,Attribute 4 value(s),Attribute 5 name,Attribute 5 value(s),Attribute 6 name,Attribute 6 value(s),Attribute 7 name,Attribute 7 value(s),Attribute 8 name,Attribute 8 value(s),Attribute 9 name,Attribute 9 value(s),Attribute 10 name,Attribute 10 value(s),Attribute 11 name,Attribute 11 value(s),Attribute 12 name,Attribute 12 value(s),Attribute 13 name,Attribute 13 value(s),Attribute 14 name,Attribute 14 value(s) In,Attribute 15 name,Attribute 15 value(s) In,Attribute 16 name,Attribute 16 value(s) In,Attribute 17 name,Attribute 17 value(s) In,,Cost,Distributor Price,Distr Profit Margin,Web Price,Website Profit,,Notes
392620401-10AE,392620401.10AE,10.6090,"Amber Glass 10ml Screw Top Headspace Vial 23 x 46mm, Flat Bottom, Screw Top w/ 1.3 mm PTFE/Light Blue Silicone Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent)
• Easy-to-Seal Vials; Caps have 8mm opening
• Good and bad seals can be felt by hand and corrected before analysis 
• No crimper to adjust
• Includes: Vials & Screw Caps w/ Septa Inserted
• Flat Bottom Vials
",,,,107.90,"Vials, Caps, Seals, Inserts",,"10mlamberltbluecap_sm.jpg, 10mlamberltbluecap.jpg, 13HSscrewtopltblue.jpg, 10mlAmberScrewfltbtm.jpg",Vial Size,10ml (23 x 46mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,White/Light Blue,Qty/pk,100,,43.32,83.00,48%,107.90,60%,,
392620401-10CE,392620401.10CE,10.6060,"Clear Glass 10ml Screw Top Headspace Vial 23 x 46mm, Flat Bottom, Screw Top w/ 1.3 mm PTFE/Light Blue Silicone Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent)
• Easy-to-Seal Vials; Caps have 8mm opening
• Good and bad seals can be felt by hand and corrected before analysis 
• No crimper to adjust
• The 1.3 mm Silicone/PTFE septa are recommended for SPME applications
• Includes: Vials & Screw Caps w/ Septa Inserted
• Flat Bottom Vials
",,,,100.88,"Vials, Caps, Seals, Inserts",,"10mlscrew13ltblue_sm.jpg, 10mlscrew13ltblue.jpg, 13HSscrewtopltblue.jpg, 10mlclearScrewfltbtm.jpg",Vial Size,10ml (23 x 46mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,White/Light Blue,Qty/pk,100,,42.60,77.60,45%,100.88,58%,,
392620401A,392620401A,10.4030,"Amber Glass 20ml Screw Top Headspace Vial 23 x 75mm, Round Bottom, Screw Top w/ 1.3 mm PTFE/Light Blue Silicone Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent)
• Easy-to-Seal Vials; Caps have 8mm opening
• Good and bad seals can be felt by hand and corrected before analysis 
• No crimper to adjust
• The 1.3 mm Silicone/PTFE septa are recommended for SPME applications
• Includes: Vials & Screw Caps w/ Septa Inserted
• Round Bottom Vials
",,,,119.60,"Vials, Caps, Seals, Inserts",,"20mlamberltbluecap_sm.jpg, 20mlamberltbluecap.jpg, 13HSscrewtopltblue.jpg, 20mlAmberScrewrndbtm.jpg",Vial Size,20ml (23 x 75mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Round Bottom,Made In,USA,Similar to,,Seal Color,White/Light Blue,Qty/pk,100,,44.71,92.00,51%,119.60,63%,,
392620401AE,392620401AE,10.6030,"Amber Glass 20ml Screw Top Headspace Vial 23 x 75mm, Flat Bottom, Screw Top w/ 1.3 mm PTFE/Light Blue Silicone Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent)
• Easy-to-Seal Vials; Caps have 8mm opening
• Good and bad seals can be felt by hand and corrected before analysis 
• No crimper to adjust
• The 1.3 mm Silicone/PTFE septa are recommended for SPME applications
• Includes: Vials & Screw Caps w/ Septa Inserted
• Flat Bottom Vials
",,,,119.60,"Vials, Caps, Seals, Inserts",,"20mlamberltbluecap_sm.jpg, 20mlamberltbluecap.jpg, 13HSscrewtopltblue.jpg, 20mlAmberScrewfltbtm.jpg",Vial Size,20ml (23 x 75mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,White/Light Blue,Qty/pk,100,,44.71,92.00,51%,119.60,63%,,
392620401E,392620401E,10.6000,"Clear Glass 20ml Screw Top Headspace Vial 23 x 75mm, Flat Bottom, Screw Top w/ 1.3 mm PTFE/Light Blue Silicone Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent)
• Easy-to-Seal Vials; Caps have 8mm opening
• Good and bad seals can be felt by hand and corrected before analysis 
• No crimper to adjust
• The 1.3 mm Silicone/PTFE septa are recommended for SPME applications
• Includes: Vials & Screw Caps w/ Septa Inserted
• Flat Bottom Vials
",,,,104.00,"Vials, Caps, Seals, Inserts",,"20mlClearltbluecap_sm.jpg, 20mlClearltbluecap.jpg, 13HSscrewtopltblue.jpg, 20mlClearScrewfltbtm.jpg",Vial Size,20ml (23 x 75mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,White/Light Blue,Qty/pk,100,,39.33,80.00,51%,104.00,62%,,
392620403-10,392620403.1,10.4070,"Clear Glass 10ml Screw Top Headspace Vial 23 x 46mm, Round Bottom, Screw Top w/ 1.5 mm Blue PTFE/Silicone Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent)
• Easy-to-Seal Vials; Caps have 8mm opening
• Good and bad seals can be felt by hand and corrected before analysis 
• No crimper to adjust
• Includes: Vials & Screw Caps w/ Septa Inserted
• Round Bottom Vials",,,,91.78,"Vials, Caps, Seals, Inserts",,"10mlscrew15drkbluecap_sm.jpg, 10mlscrew15drkbluecap.jpg, 15HSscrewtopltblue.jpg, 10mlclearScrewrndbtm.jpg",Vial Size,10ml (23 x 46mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Round Bottom,Made In,USA,Similar to,,Seal Color,Blue/White,Qty/pk,100,,39.39,70.60,44%,91.78,57%,,
392620403-10A,392620403.10A,10.4100,"Amber Glass 10ml Screw Top Headspace Vial 23 x 46mm, Round Bottom, Screw Top w/ 1.5 mm Blue PTFE/Silicone Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent)
• Easy-to-Seal Vials; Caps have 8mm opening
• Good and bad seals can be felt by hand and corrected before analysis 
• No crimper to adjust
• Includes: Vials & Screw Caps w/ Septa Inserted
• Round Bottom Vials",,,,107.90,"Vials, Caps, Seals, Inserts",,"10mlamberdrkbluecap_sm.jpg, 10mlamberdrkbluecap.jpg, 15HSscrewtopltblue.jpg, 10mlAmberScrewrndbtm.jpg",Vial Size,10ml (23 x 46mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Round Bottom,Made In,USA,Similar to,,Seal Color,Blue/White,Qty/pk,100,,40.22,83.00,52%,107.90,63%,,
392620403-10AE,392620403.10AE,10.6100,"Amber Glass 10ml Screw Top Headspace Vial 23 x 46mm, Flat Bottom, Screw Top w/ 1.5 mm Blue PTFE/Silicone Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent)
• Easy-to-Seal Vials; Caps have 8mm opening
• Good and bad seals can be felt by hand and corrected before analysis 
• No crimper to adjust
• Includes: Vials & Screw Caps w/ Septa Inserted
• Flat Bottom Vials
",,,,107.90,"Vials, Caps, Seals, Inserts",,"10mlamberdrkbluecap_sm.jpg, 10mlamberdrkbluecap.jpg, 15HSscrewtopltblue.jpg, 10mlAmberScrewfltbtm.jpg",Vial Size,10ml (23 x 46mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,Blue/White,Qty/pk,100,,43.32,83.00,48%,107.90,60%,,
392620403-10CE,392620403.10CE,10.6070,"Clear Glass 10ml Screw Top Headspace Vial 23 x 46mm, Flat Bottom, Screw Top w/ 1.5 mm Blue PTFE/Silicone Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent)
• Easy-to-Seal Vials; Caps have 8mm opening
• Good and bad seals can be felt by hand and corrected before analysis 
• No crimper to adjust
• Includes: Vials & Screw Caps w/ Septa Inserted
• Flat Bottom Vials
",,,,91.78,"Vials, Caps, Seals, Inserts",,"10mlscrew15drkbluecap_sm.jpg, 10mlscrew15drkbluecap.jpg, 15HSscrewtopltblue.jpg, 10mlclearScrewfltbtm.jpg",Vial Size,10ml (23 x 46mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,Blue/White,Qty/pk,100,,42.60,70.60,40%,91.78,54%,,
392620403A,392620403A,10.4040,"Amber Glass 20ml Screw Top Headspace Vial 23 x 75mm, Round Bottom, Screw Top w/ 1.5 mm Blue PTFE/Silicone Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent)
• Easy-to-Seal Vials; Caps have 8mm opening
• Good and bad seals can be felt by hand and corrected before analysis 
• No crimper to adjust
• Includes: Vials & Screw Caps w/ Septa Inserted
• Round Bottom Vials",,,,119.60,"Vials, Caps, Seals, Inserts",,"20mlamberdrkbluecap_sm.jpg, 20mlamberdrkbluecap.jpg, 15HSscrewtopltblue.jpg, 20mlAmberScrewrndbtm.jpg",Vial Size,20ml (23 x 75mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Round Bottom,Made In,USA,Similar to,,Seal Color,Blue/White,Qty/pk,100,,44.71,92.00,51%,119.60,63%,,
392620403AE,392620403AE,10.6040,"Amber Glass 20ml Screw Top Headspace Vial 23 x 75mm, Flat Bottom, Screw Top w/ 1.5 mm Blue PTFE/Silicone Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent)
• Easy-to-Seal Vials; Caps have 8mm opening
• Good and bad seals can be felt by hand and corrected before analysis 
• No crimper to adjust
• Includes: Vials & Screw Caps w/ Septa Inserted
• Flat Bottom Vials
",,,,119.60,"Vials, Caps, Seals, Inserts",,"20mlamberdrkbluecap_sm.jpg, 20mlamberdrkbluecap.jpg, 15HSscrewtopltblue.jpg, 20mlAmberScrewfltbtm.jpg",Vial Size,20ml (23 x 75mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,Blue/White,Qty/pk,100,,44.71,92.00,51%,119.60,63%,,
392620403E,392620403E,10.6010,"Clear Glass 20ml Screw Top Headspace Vial 23 x 75mm, Flat Bottom, Screw Top w/ 1.5 mm Blue PTFE/Silicone Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent)
• Easy-to-Seal Vials; Caps have 8mm opening
• Good and bad seals can be felt by hand and corrected before analysis 
• No crimper to adjust
• Includes: Vials & Screw Caps w/ Septa Inserted
• Flat Bottom Vials
",,,,104.00,"Vials, Caps, Seals, Inserts",,"20mlCleardrkbluecap_sm.jpg, 20mlCleardrkbluecap.jpg, 15HSscrewtopltblue.jpg, 20mlClearScrewfltbtm.jpg",Vial Size,20ml (23 x 75mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,Blue/White,Qty/pk,100,,39.33,80.00,51%,104.00,62%,,
392620405-10,392620405.1,10.4080,"Clear Glass 10ml Screw Top Headspace Vial 23 x 46mm, Round Bottom, Screw Top w/ 1.6 mm Red PTFE/Butyl Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent)
• Easy-to-Seal Vials; Caps have 8mm opening
• Good and bad seals can be felt by hand and corrected before analysis 
• No crimper to adjust
• Includes: Vials & Screw Caps w/ Septa Inserted
• Round Bottom Vials
• Chlorobutyl rubber faced w/ PTFE",,,,80.60,"Vials, Caps, Seals, Inserts",,"10mlscrew16redcap_sm.jpg, 10mlscrew16redcap.jpg, 16HSscrewtopred.jpg, 10mlclearScrewrndbtm.jpg",Vial Size,10ml (23 x 46mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Round Bottom,Made In,USA,Similar to,,Seal Color,Red/Black,Qty/pk,100,,44.50,62.00,28%,80.60,45%,,
392620405-10A,392620405.10A,10.4110,"Amber Glass 10ml Screw Top Headspace Vial 23 x 46mm, Round Bottom, Screw Top w/ 1.6 mm Red PTFE/Butyl Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent)
• Easy-to-Seal Vials; Caps have 8mm opening
• Good and bad seals can be felt by hand and corrected before analysis 
• No crimper to adjust
• Includes: Vials & Screw Caps w/ Septa Inserted
• Round Bottom Vials
• Chlorobutyl rubber faced w/ PTFE",,,,87.10,"Vials, Caps, Seals, Inserts",,"10mlamberredcap_sm.jpg, 10mlamberredcap.jpg, 16HSscrewtopred.jpg, 10mlAmberScrewrndbtm.jpg",Vial Size,10ml (23 x 46mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Round Bottom,Made In,USA,Similar to,,Seal Color,Red/Black,Qty/pk,100,,46.30,67.00,31%,87.10,47%,,
392620405-10AE,392620405.10AE,10.6110,"Amber Glass 10ml Screw Top Headspace Vial 23 x 46mm, Flat Bottom, Screw Top w/ 1.6 mm Red PTFE/Butyl Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent)
• Easy-to-Seal Vials; Caps have 8mm opening
• Good and bad seals can be felt by hand and corrected before analysis 
• No crimper to adjust
• Includes: Vials & Screw Caps w/ Septa Inserted
• Flat Bottom Vials
• Chlorobutyl rubber faced w/ PTFE",,,,87.10,"Vials, Caps, Seals, Inserts",,"10mlamberredcap_sm.jpg, 10mlamberredcap.jpg, 16HSscrewtopred.jpg, 10mlAmberScrewfltbtm.jpg",Vial Size,10ml (23 x 46mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,Red/Black,Qty/pk,100,,49.40,67.00,26%,87.10,43%,,
392620405-10CE,392620405.10CE,10.6080,"Clear Glass 10ml Screw Top Headspace Vial 23 x 46mm, Flat Bottom, Screw Top w/ 1.6 mm Red PTFE/Butyl Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent)
• Easy-to-Seal Vials; Caps have 8mm opening
• Good and bad seals can be felt by hand and corrected before analysis 
• No crimper to adjust
• Includes: Vials & Screw Caps w/ Septa Inserted
• Flat Bottom Vials
• Chlorobutyl rubber faced w/ PTFE",,,,80.60,"Vials, Caps, Seals, Inserts",,"10mlscrew16redcap_sm.jpg, 10mlscrew16redcap.jpg, 16HSscrewtopred.jpg, 10mlclearScrewfltbtm.jpg",Vial Size,10ml (23 x 46mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,Red/Black,Qty/pk,100,,48.68,62.00,21%,80.60,40%,,
392620405A,392620405A,10.4050,"Amber Glass 20ml Screw Top Headspace Vial 23 x 75mm, Round Bottom, Screw Top w/ 1.6 mm Red PTFE/Butyl Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent)
• Easy-to-Seal Vials; Caps have 8mm opening
• Good and bad seals can be felt by hand and corrected before analysis 
• No crimper to adjust
• Includes: Vials & Screw Caps w/ Septa Inserted
• Round Bottom Vials
• Chlorobutyl rubber faced w/ PTFE",,,,98.80,"Vials, Caps, Seals, Inserts",,"20mlamberredcap_sm.jpg, 20mlamberredcap.jpg, 16HSscrewtopred.jpg, 20mlAmberScrewrndbtm.jpg",Vial Size,20ml (23 x 75mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Round Bottom,Made In,USA,Similar to,,Seal Color,Red/Black,Qty/pk,100,,50.79,76.00,33%,98.80,49%,,
392620405AE,392620405AE,10.6050,"Amber Glass 20ml Screw Top Headspace Vial 23 x 75mm, Flat Bottom, Screw Top w/ 1.6 mm Red PTFE/Butyl Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent)
• Easy-to-Seal Vials; Caps have 8mm opening
• Good and bad seals can be felt by hand and corrected before analysis 
• No crimper to adjust
• Includes: Vials & Screw Caps w/ Septa Inserted
• Flat Bottom Vials
• Chlorobutyl rubber faced w/ PTFE",,,,98.80,"Vials, Caps, Seals, Inserts",,"20mlamberredcap_sm.jpg, 20mlamberredcap.jpg, 16HSscrewtopred.jpg, 20mlAmberScrewfltbtm.jpg",Vial Size,20ml (23 x 75mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,Red/Black,Qty/pk,100,,50.79,76.00,33%,98.80,49%,,
392620405E,392620405E,10.6020,"Clear Glass 20ml Screw Top Headspace Vial 23 x 75mm, Flat Bottom, Screw Top w/ 1.6 mm Red PTFE/Butyl Septa","• Excellent Performance on all CTC Analytics Systems Requiring Magnet Compatible Closures (i.e. Perkin Elmer, Carlo Erba, Shimadzu, and Agilent)
• Easy-to-Seal Vials; Caps have 8mm opening
• Good and bad seals can be felt by hand and corrected before analysis 
• No crimper to adjust
• Includes: Vials & Screw Caps w/ Septa Inserted
• Flat Bottom Vials
• Chlorobutyl rubber faced w/ PTFE",,,,84.50,"Vials, Caps, Seals, Inserts",,"20mlClearredcap_sm.jpg, 20mlClearredcap.jpg, 16HSscrewtopred.jpg, 20mlClearScrewfltbtm.jpg",Vial Size,20ml (23 x 75mm),Top Style,Screw Top,Cap/Seal Size,18 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Screw Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,Red/Black,Qty/pk,100,,30.40,65.00,53%,84.50,64%,,
392620515US,392620515US,8.5000,Ultra Vial Kit - 2 mL Snap Top Wide Opening Clear Glass Vials w/ Caps & Pre-Inserted PTFE/GC-MS Grade Ultra Pure Silicone Septa,"• For GC/MS and other highly sensitive detectors
• Packaged in Ultra Clean White Non-Plastic Trays 
• 40% larger opening reduces the chance of bent or broken needles
• Improved autosampler needle accuracy & handling
• Post baked Teflon/silicone septa for increased performance
• Type 1 borosilicate glass
• 11mm polyethylene open hole snap tops
• Pre-inserted ultra pure septa save time and reduce contamination",,,,56.00,"Vials, Caps, Seals, Inserts",,"ultrasnapwideclear_sm.jpg, ultrasnapwideclear.jpg, Vials_UltraSnapCapKit.jpg, Caps_UltraSnapCaps.jpg, Ultrakits.jpg",Vial Size,2ml (12 x 32mm),Top Style,Snap Top,Cap/Seal Size,11 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/ Ultra Pure Silicone,Insert Size,,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,392620540US,Seal Color,Yellow/Orange,Qty/pk,100,,26.55,46.97,43%,56.00,53%,,
392620516US,392620516US,8.5020,Ultra Vial Kit - 2 mL Snap Top Wide Opening Amber Glass Vials w/ Caps & Pre-Inserted PTFE/GC-MS Grade Ultra Pure Silicone Septa,"• For GC/MS and other highly sensitive detectors
• Packaged in Ultra Clean White Non-Plastic Trays 
• 40% larger opening reduces the chance of bent or broken needles
• Improved autosampler needle accuracy & handling
• Post baked Teflon/silicone septa for increased performance
• Type 1 borosilicate glass
• 11mm polyethylene open hole snap tops
• Pre-inserted ultra pure septa save time and reduce contamination",,,,58.80,"Vials, Caps, Seals, Inserts",,"amberwideultrasnap_sm.jpg, amberwideultrasnap.jpg, Caps_UltraSnapCaps.jpg, amberwidecrimp.jpg, Ultrakits.jpg",Vial Size,2ml (12 x 32mm),Top Style,Snap Top,Cap/Seal Size,11 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/ Ultra Pure Silicone,Insert Size,,Mouth Style,Wide Opening,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,392620541US,Seal Color,Yellow/Orange,Qty/pk,100,,26.95,47.06,43%,58.80,54%,,
